resent_deserve,resent_slavery,resent_try,resent_workway,ofcrec_vp_correct,ofcrec_speaker_correct,ofcrec_cj_correct,knowl_senmaj,knowl_housemaj,gender_respondent_x,sample_region,relig_church,pid_self,paprofile_libcon_self,dem_edugroup_x,dem_raceeth_x,dem_age_r_x,inc_incgroup_pre,ftcasi_black,egal_equal,egal_toofar,egal_bigprob,egal_worryless,egal_notbigprob,egal_fewerprobs,govrole_big,govrole_market,paprofile_freqpolit_socmedia,knowl_senmaj_f,knowl_housemaj_f,pid_dum_dem,female,south,soph,egal_scale,econ_indiv,resent_deserve_f,resent_slavery_f,resent_try_f,resent_workway_f,year,resent_deserve_m,resent_try_m,resent_workway_m,resent_slavery_m
4,4,3,4,1,1,0,0,1,2,4,2,3,5,2,1,49,14,85,3,3,3,2,2,2,1,1,5,Incorrect,Correct,0,1,0,0.6,0.5,1,Disagree,Disagree,Neither,Agree,2012,4,3,4,4
3,2,3,4,1,0,0,1,1,2,3,2,3,4,5,1,37,25,70,4,3,2,2,3,2,1,1,2,Correct,Correct,0,1,1,0.6,0.5333333333333333,1,Neither,Agree,Neither,Agree,2012,3,3,4,2
4,4,4,4,1,0,0,0,1,1,4,2,2,4,4,1,44,27,60,5,4,2,2,2,4,1,1,5,Incorrect,Correct,0,0,0,0.4,0.6333333333333333,1,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
4,2,4,3,1,0,0,1,1,1,2,2,1,2,3,1,23,15,50,3,5,5,5,5,5,0,0,1,Correct,Correct,1,0,0,0.6,0.9333333333333333,0,Disagree,Agree,Agree,Neither,2012,4,4,3,2
2,4,2,3,1,0,0,1,0,2,4,2,1,2,3,1,58,13,75,3,4,2,4,5,4,1,1,2,Correct,Incorrect,1,1,0,0.4,0.7333333333333333,1,Agree,Disagree,Disagree,Neither,2012,2,2,3,4
2,3,4,3,1,1,1,1,1,1,2,2,3,4,3,1,24,25,85,3,3,3,2,2,5,0,1,5,Correct,Correct,0,0,0,1,0.6,0.5,Agree,Neither,Agree,Neither,2012,2,4,3,3
5,5,5,5,1,1,1,1,1,1,3,1,3,6,4,1,50,21,70,4,2,2,2,3,2,1,1,4,Correct,Correct,0,0,1,1,0.5,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
4,4,3,3,1,1,0,0,1,1,4,2,3,4,3,1,54,20,80,5,2,4,3,2,4,1,0,5,Incorrect,Correct,0,0,0,0.6,0.6666666666666666,0.5,Disagree,Disagree,Neither,Neither,2012,4,3,3,4
4,3,3,4,1,0,0,0,1,1,3,2,2,6,2,1,54,20,85,4,3,3,4,5,4,1,1,1,Incorrect,Correct,0,0,1,0.4,0.7666666666666667,1,Disagree,Neither,Neither,Agree,2012,4,3,4,3
5,5,4,5,1,0,0,1,1,2,2,2,1,4,3,1,57,11,50,5,2,1,4,2,2,1,1,5,Correct,Correct,1,1,0,0.6,0.5333333333333333,1,Disagree Strongly,Disagree Strongly,Agree,Agree Strongly,2012,5,4,5,5
4,4,3,3,1,1,0,0,1,2,3,1,1,1,4,1,27,14,70,4,4,4,4,4,3,1,0,2,Incorrect,Correct,1,1,1,0.6,0.7666666666666667,0.5,Disagree,Disagree,Neither,Neither,2012,4,3,3,4
4,4,4,5,1,0,0,1,1,2,4,2,1,2,3,1,22,1,30,3,2,2,2,2,3,1,0,3,Correct,Correct,1,1,0,0.6,0.4666666666666667,0.5,Disagree,Disagree,Agree,Agree Strongly,2012,4,4,5,4
4,4,4,4,1,1,1,1,1,1,3,1,3,4,4,1,29,22,85,2,1,1,1,1,2,1,1,2,Correct,Correct,0,0,1,1,0.26666666666666666,1,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
2,2,2,4,1,0,0,1,1,2,1,1,1,2,5,1,62,21,70,5,5,5,5,5,5,0,0,2,Correct,Correct,1,1,0,0.6,1,0,Agree,Agree,Disagree,Agree,2012,2,2,4,2
4,2,4,4,1,1,0,1,1,2,3,1,3,4,2,1,60,20,60,3,2,4,2,3,4,0,1,3,Correct,Correct,0,1,1,0.8,0.6,0.5,Disagree,Agree,Agree,Agree,2012,4,4,4,2
4,4,4,4,1,0,0,0,1,1,3,1,2,6,5,1,61,20,70,1,1,1,1,2,1,1,1,4,Incorrect,Correct,0,0,1,0.4,0.23333333333333334,1,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
4,4,4,4,1,0,0,0,1,1,3,2,2,5,3,1,25,16,90,5,4,2,2,3,3,1,1,2,Incorrect,Correct,0,0,1,0.4,0.6333333333333333,1,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
4,4,4,4,1,1,1,1,1,2,2,1,2,6,5,1,67,12,40,3,2,2,3,4,3,1,1,4,Correct,Correct,0,1,0,1,0.5666666666666667,1,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
3,3,4,4,0,0,0,1,0,2,4,1,1,4,2,1,27,1,60,5,2,2,2,1,5,0,0,5,Correct,Incorrect,1,1,0,0.2,0.5666666666666667,0,Neither,Neither,Agree,Agree,2012,3,4,4,3
4,4,4,4,1,1,1,1,1,1,2,1,2,6,3,1,74,20,50,4,2,2,3,4,4,1,1,5,Correct,Correct,0,0,0,1,0.6333333333333333,1,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
4,2,2,2,1,1,1,1,1,2,3,1,1,3,5,1,63,25,100,4,5,4,4,4,2,0,0,4,Correct,Correct,1,1,1,1,0.7666666666666667,0,Disagree,Agree,Disagree,Disagree,2012,4,2,2,2
4,4,4,4,1,0,0,1,0,2,2,1,2,4,2,1,35,18,85,5,4,3,2,3,4,1,0,3,Correct,Incorrect,0,1,0,0.4,0.7,0.5,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
4,4,4,4,1,0,0,1,1,1,2,1,2,4,2,1,52,10,40,4,2,3,2,4,3,1,1,4,Correct,Correct,0,0,0,0.6,0.6,1,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
4,2,2,3,1,1,1,1,1,1,4,2,1,2,4,1,34,24,50,4,4,3,4,5,4,0,0,5,Correct,Correct,1,0,0,1,0.8,0,Disagree,Agree,Disagree,Neither,2012,4,2,3,2
5,5,5,5,1,0,0,1,0,2,1,2,1,2,3,1,25,9,40,5,3,3,3,3,4,0,0,3,Correct,Incorrect,1,1,0,0.4,0.7,0,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
5,5,5,5,1,0,0,0,1,1,3,1,3,4,3,1,50,26,70,1,1,1,1,1,1,1,0,2,Incorrect,Correct,0,0,1,0.4,0.2,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
3,3,3,3,1,0,0,1,1,1,4,2,1,3,3,1,19,1,50,3,3,3,3,3,3,0,0,5,Correct,Correct,1,0,0,0.6,0.6,0,Neither,Neither,Neither,Neither,2012,3,3,3,3
4,4,2,4,1,1,1,1,1,2,1,1,2,4,4,1,52,27,70,5,4,2,4,4,2,1,1,5,Correct,Correct,0,1,0,1,0.7,1,Disagree,Disagree,Disagree,Agree,2012,4,2,4,4
5,4,4,4,1,0,1,0,1,2,3,2,3,5,5,1,54,24,60,4,2,4,3,4,2,1,1,5,Incorrect,Correct,0,1,1,0.6,0.6333333333333333,1,Disagree Strongly,Disagree,Agree,Agree,2012,5,4,4,4
4,5,3,5,1,0,0,0,1,2,3,2,1,1,1,1,24,15,100,5,5,3,5,2,5,1,1,4,Incorrect,Correct,1,1,1,0.4,0.8333333333333334,1,Disagree,Disagree Strongly,Neither,Agree Strongly,2012,4,3,5,5
5,5,5,5,1,0,0,0,1,2,4,1,2,7,3,1,28,13,85,1,1,1,1,1,1,1,1,5,Incorrect,Correct,0,1,0,0.4,0.2,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
5,5,2,1,1,1,1,0,0,1,2,2,1,3,4,1,27,21,40,1,1,1,1,2,4,1,1,1,Incorrect,Incorrect,1,0,0,0.6,0.3333333333333333,1,Disagree Strongly,Disagree Strongly,Disagree,Disagree Strongly,2012,5,2,1,5
4,2,2,2,1,1,0,0,1,2,2,1,2,6,4,1,26,1,65,3,2,1,3,2,2,1,0,1,Incorrect,Correct,0,1,0,0.6,0.43333333333333335,0.5,Disagree,Agree,Disagree,Disagree,2012,4,2,2,2
5,5,3,3,1,1,1,0,0,2,3,2,2,6,2,1,40,22,50,3,3,3,3,3,4,1,1,4,Incorrect,Incorrect,0,1,1,0.6,0.6333333333333333,1,Disagree Strongly,Disagree Strongly,Neither,Neither,2012,5,3,3,5
5,5,5,5,1,1,1,1,1,1,3,1,3,5,5,1,30,27,15,5,1,1,2,2,2,1,0,5,Correct,Correct,0,0,1,1,0.43333333333333335,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
5,4,5,5,1,1,0,1,1,1,3,1,2,6,3,1,73,16,85,5,1,4,1,1,4,1,1,2,Correct,Correct,0,0,1,0.8,0.5333333333333333,1,Disagree Strongly,Disagree,Agree Strongly,Agree Strongly,2012,5,5,5,4
5,5,4,5,1,0,0,0,1,2,3,1,2,5,3,1,44,23,85,4,4,3,4,5,4,1,0,4,Incorrect,Correct,0,1,1,0.4,0.8,0.5,Disagree Strongly,Disagree Strongly,Agree,Agree Strongly,2012,5,4,5,5
2,5,3,5,1,0,0,1,1,1,1,1,1,4,2,1,83,3,50,5,5,4,5,3,5,0,0,4,Correct,Correct,1,0,0,0.6,0.9,0,Agree,Disagree Strongly,Neither,Agree Strongly,2012,2,3,5,5
2,2,4,5,1,1,0,1,1,2,2,1,2,6,3,1,77,15,30,2,3,2,2,2,3,1,0,4,Correct,Correct,0,1,0,0.8,0.4666666666666667,0.5,Agree,Agree,Agree,Agree Strongly,2012,2,4,5,2
5,4,5,3,1,1,0,1,0,1,2,1,2,6,3,1,28,8,65,1,3,3,2,5,5,1,1,2,Correct,Incorrect,0,0,0,0.6,0.6333333333333333,1,Disagree Strongly,Disagree,Agree Strongly,Neither,2012,5,5,3,4
4,4,3,4,1,1,1,0,0,2,3,1,3,3,3,1,50,15,50,3,2,3,3,4,3,0,0,4,Incorrect,Incorrect,0,1,1,0.6,0.6,0,Disagree,Disagree,Neither,Agree,2012,4,3,4,4
5,5,3,5,1,1,1,1,1,2,3,1,2,4,3,1,67,6,50,4,2,2,1,3,3,1,0,5,Correct,Correct,0,1,1,1,0.5,0.5,Disagree Strongly,Disagree Strongly,Neither,Agree Strongly,2012,5,3,5,5
2,1,1,2,1,1,1,1,1,1,4,2,1,1,4,1,26,24,50,5,5,5,5,5,5,0,0,2,Correct,Correct,1,0,0,1,1,0,Agree,Agree Strongly,Disagree Strongly,Disagree,2012,2,1,2,1
4,4,4,4,1,0,0,0,1,1,4,2,1,4,2,1,47,7,50,3,4,2,2,5,4,0,0,3,Incorrect,Correct,1,0,0,0.4,0.6666666666666666,0,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
3,2,2,4,1,1,1,1,1,1,3,2,2,4,5,1,65,27,70,4,3,3,4,3,3,0,0,5,Correct,Correct,0,0,1,1,0.6666666666666666,0,Neither,Agree,Disagree,Agree,2012,3,2,4,2
2,1,1,3,1,1,1,1,1,2,2,1,1,2,4,1,78,21,70,4,2,4,2,5,5,0,0,5,Correct,Correct,1,1,0,1,0.7333333333333333,0,Agree,Agree Strongly,Disagree Strongly,Neither,2012,2,1,3,1
2,2,4,4,1,0,0,0,0,1,2,1,1,7,2,1,49,2,85,5,5,5,5,5,5,0,0,1,Incorrect,Incorrect,1,0,0,0.2,1,0,Agree,Agree,Agree,Agree,2012,2,4,4,2
4,3,4,4,1,0,0,1,0,2,2,2,3,5,3,1,28,19,15,5,4,2,4,4,3,0,0,2,Correct,Incorrect,0,1,0,0.4,0.7333333333333333,0,Disagree,Neither,Agree,Agree,2012,4,4,4,3
5,5,5,5,1,1,0,0,0,2,3,2,2,4,3,1,32,13,75,3,3,3,2,3,2,1,1,3,Incorrect,Incorrect,0,1,1,0.4,0.5333333333333333,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
2,1,1,1,1,0,0,0,1,2,4,2,1,2,3,1,57,22,60,4,5,4,5,5,2,0,0,2,Incorrect,Correct,1,1,0,0.4,0.8333333333333334,0,Agree,Agree Strongly,Disagree Strongly,Disagree Strongly,2012,2,1,1,1
3,3,4,5,1,1,1,1,0,2,3,1,2,4,3,1,24,9,15,5,3,3,2,3,4,1,1,3,Correct,Incorrect,0,1,1,0.8,0.6666666666666666,1,Neither,Neither,Agree,Agree Strongly,2012,3,4,5,3
4,4,2,3,1,1,1,1,1,2,3,1,1,4,4,1,25,24,75,4,4,2,4,4,4,0,1,1,Correct,Correct,1,1,1,1,0.7333333333333333,0.5,Disagree,Disagree,Disagree,Neither,2012,4,2,3,4
3,4,4,3,1,0,0,0,0,2,2,2,3,4,2,1,28,18,50,4,3,3,3,4,3,1,0,2,Incorrect,Incorrect,0,1,0,0.2,0.6666666666666666,0.5,Neither,Disagree,Agree,Neither,2012,3,4,3,4
5,5,5,4,1,0,0,1,1,2,1,1,1,3,2,1,85,8,50,5,3,3,3,3,3,0,0,5,Correct,Correct,1,1,0,0.6,0.6666666666666666,0,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree,2012,5,5,4,5
5,2,4,4,1,0,0,0,0,2,3,1,2,4,5,1,55,14,50,4,4,3,3,3,3,0,1,5,Incorrect,Incorrect,0,1,1,0.2,0.6666666666666666,0.5,Disagree Strongly,Agree,Agree,Agree,2012,5,4,4,2
5,4,3,5,1,0,0,1,1,2,3,2,3,3,5,1,66,19,70,4,3,2,2,2,2,0,0,3,Correct,Correct,0,1,1,0.6,0.5,0,Disagree Strongly,Disagree,Neither,Agree Strongly,2012,5,3,5,4
2,2,3,3,1,1,1,1,1,2,4,1,1,4,5,1,69,27,50,3,3,4,2,2,3,1,1,2,Correct,Correct,1,1,0,1,0.5666666666666667,1,Agree,Agree,Neither,Neither,2012,2,3,3,2
4,2,3,3,1,0,1,1,1,2,4,2,1,2,4,1,73,25,85,3,4,4,3,3,3,0,0,3,Correct,Correct,1,1,0,0.8,0.6666666666666666,0,Disagree,Agree,Neither,Neither,2012,4,3,3,2
5,4,4,5,1,1,0,1,1,2,3,1,3,5,3,1,48,22,100,5,4,2,1,2,4,1,1,1,Correct,Correct,0,1,1,0.8,0.6,1,Disagree Strongly,Disagree,Agree,Agree Strongly,2012,5,4,5,4
3,2,3,3,1,0,0,1,1,2,4,2,1,3,4,1,23,5,70,3,5,3,2,4,3,1,0,3,Correct,Correct,1,1,0,0.6,0.6666666666666666,0.5,Neither,Agree,Neither,Neither,2012,3,3,3,2
4,5,4,4,1,1,1,1,1,2,3,2,1,3,3,1,21,24,40,3,5,2,5,3,4,0,0,1,Correct,Correct,1,1,1,1,0.7333333333333333,0,Disagree,Disagree Strongly,Agree,Agree,2012,4,4,4,5
5,4,2,4,1,0,0,1,1,2,2,1,3,3,4,1,44,13,60,4,2,2,2,4,2,1,1,5,Correct,Correct,0,1,0,0.6,0.5333333333333333,1,Disagree Strongly,Disagree,Disagree,Agree,2012,5,2,4,4
5,5,5,5,1,0,0,1,1,2,2,2,3,2,3,1,20,19,30,5,4,3,4,5,5,0,0,5,Correct,Correct,0,1,0,0.6,0.8666666666666667,0,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
3,1,5,5,1,0,0,0,0,2,2,2,3,5,3,1,51,18,30,3,2,3,2,3,3,1,1,1,Incorrect,Incorrect,0,1,0,0.2,0.5333333333333333,1,Neither,Agree Strongly,Agree Strongly,Agree Strongly,2012,3,5,5,1
5,5,5,5,1,1,1,1,1,2,2,1,1,3,3,1,48,25,70,1,2,1,1,2,2,1,0,4,Correct,Correct,1,1,0,1,0.3,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
3,4,4,3,1,1,1,1,1,2,4,1,1,2,3,1,65,21,85,5,4,4,3,3,4,0,0,3,Correct,Correct,1,1,0,1,0.7666666666666667,0,Neither,Disagree,Agree,Neither,2012,3,4,3,4
2,2,1,2,1,0,1,1,1,2,3,1,1,3,5,1,72,22,70,5,5,5,5,5,5,0,0,3,Correct,Correct,1,1,1,0.8,1,0,Agree,Agree,Disagree Strongly,Disagree,2012,2,1,2,2
3,4,3,1,1,1,0,1,1,2,3,1,3,4,5,1,27,27,70,4,3,2,4,4,4,0,0,1,Correct,Correct,0,1,1,0.8,0.7,0,Neither,Disagree,Neither,Disagree Strongly,2012,3,3,1,4
2,2,3,4,1,1,1,1,1,2,4,1,2,7,3,1,44,22,65,4,2,2,3,3,3,1,0,5,Correct,Correct,0,1,0,1,0.5666666666666667,0.5,Agree,Agree,Neither,Agree,2012,2,3,4,2
4,2,4,5,1,1,1,1,1,2,4,1,2,6,4,1,52,3,85,1,3,1,2,2,2,1,1,5,Correct,Correct,0,1,0,1,0.36666666666666664,1,Disagree,Agree,Agree,Agree Strongly,2012,4,4,5,2
5,4,3,4,1,1,1,1,1,2,3,1,1,4,5,1,56,27,60,4,4,2,3,2,3,0,0,1,Correct,Correct,1,1,1,1,0.6,0,Disagree Strongly,Disagree,Neither,Agree,2012,5,3,4,4
3,2,2,2,1,1,1,1,1,2,3,2,1,2,5,1,60,25,70,4,4,3,4,2,4,0,0,3,Correct,Correct,1,1,1,1,0.7,0,Neither,Agree,Disagree,Disagree,2012,3,2,2,2
3,4,4,4,0,0,0,0,1,2,3,1,3,4,2,1,38,1,50,5,5,4,4,3,4,1,0,5,Incorrect,Correct,0,1,1,0.2,0.8333333333333334,0.5,Neither,Disagree,Agree,Agree,2012,3,4,4,4
3,4,2,3,1,1,0,0,1,2,3,1,3,1,2,1,60,9,85,3,4,2,3,4,4,0,0,4,Incorrect,Correct,0,1,1,0.6,0.6666666666666666,0,Neither,Disagree,Disagree,Neither,2012,3,2,3,4
5,5,5,5,1,1,0,1,1,2,4,2,2,7,4,1,68,19,85,5,1,1,1,2,1,1,1,1,Correct,Correct,0,1,0,0.8,0.36666666666666664,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2012,5,5,5,5
5,5,4,5,1,1,1,1,1,2,1,1,2,7,5,1,52,1,40,3,2,1,1,3,3,1,1,5,Correct,Correct,0,1,0,1,0.43333333333333335,1,Disagree Strongly,Disagree Strongly,Agree,Agree Strongly,2012,5,4,5,5
4,4,4,4,1,1,1,0,0,2,4,2,3,4,4,1,31,20,90,5,3,4,4,3,3,1,0,3,Incorrect,Incorrect,0,1,0,0.6,0.7333333333333333,0.5,Disagree,Disagree,Agree,Agree,2012,4,4,4,4
4,2,2,4,1,0,1,1,1,2,2,2,3,4,5,1,67,27,60,5,5,4,5,4,5,1,0,5,Correct,Correct,0,1,0,0.8,0.9333333333333333,0.5,Disagree,Agree,Disagree,Agree,2012,4,2,4,2
4,5,3,2,0,0,0,0,0,2,3,1,2,7,2,1,49,22,85,2,4,2,3,2,3,1,0,5,Incorrect,Incorrect,0,1,1,0,0.5333333333333333,0.5,Disagree,Disagree Strongly,Neither,Disagree,2012,4,3,2,5
3,2,2,2,1,0,1,0,1,2,3,2,1,2,5,1,60,27,70,5,5,4,4,5,4,0,0,5,Incorrect,Correct,1,1,1,0.6,0.9,0,Neither,Agree,Disagree,Disagree,2012,3,2,2,2
5,2,5,5,1,0,1,1,0,2,2,1,3,2,3,1,34,1,40,5,3,4,1,4,3,1,0,3,Correct,Incorrect,0,1,0,0.6,0.6666666666666666,0.5,Disagree Strongly,Agree,Agree Strongly,Agree Strongly,2012,5,5,5,2
4,2,4,4,1,0,1,0,1,2,1,2,1,2,3,1,42,24,50,4,5,1,5,5,5,1,0,5,Incorrect,Correct,1,1,0,0.6,0.8333333333333334,0.5,Disagree,Agree,Agree,Agree,2012,4,4,4,2
5,5,5,5,1,0,0,0,0,1,3,1,2,99,2,1,29,13,60,4,NA,4,1,NA,2,1,0,7,Incorrect,Incorrect,0,0,1,0.2,0.55,0.5,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
4,2,3,3,1,1,0,0,1,1,3,2,2,5,4,1,26,17,50,5,NA,4,4,NA,3,1,0,0,Incorrect,Correct,0,0,1,0.6,0.8,0.5,Disagree,Agree,Neither,Neither,2016,4,3,3,2
5,5,5,5,0,0,0,0,1,1,3,2,3,99,2,1,23,6,30,5,NA,3,1,NA,5,1,1,7,Incorrect,Correct,0,0,1,0.2,0.7,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
4,3,3,4,1,0,0,0,1,2,2,1,3,4,2,1,38,3,85,4,NA,3,2,NA,5,0,0,0,Incorrect,Correct,0,1,0,0.4,0.7,0,Disagree,Neither,Neither,Agree,2016,4,3,4,3
5,5,4,2,1,1,0,0,1,2,1,2,3,5,2,1,56,28,85,5,NA,2,4,NA,2,0,0,5,Incorrect,Correct,0,1,0,0.6,0.65,0,Disagree Strongly,Disagree Strongly,Agree,Disagree,2016,5,4,2,5
2,3,3,3,1,1,0,0,1,2,3,1,3,3,3,1,30,19,50,4,NA,4,5,NA,5,1,1,7,Incorrect,Correct,0,1,1,0.6,0.9,1,Agree,Neither,Neither,Neither,2016,2,3,3,3
4,5,3,4,1,1,0,1,1,1,2,1,1,99,3,1,67,14,85,5,NA,5,5,NA,5,1,0,0,Correct,Correct,1,0,0,0.8,1,0.5,Disagree,Disagree Strongly,Neither,Agree,2016,4,3,4,5
2,1,1,2,1,1,0,1,1,2,2,1,1,2,5,1,62,10,85,4,NA,4,5,NA,3,0,0,7,Correct,Correct,1,1,0,0.8,0.8,0,Agree,Agree Strongly,Disagree Strongly,Disagree,2016,2,1,2,1
5,3,1,4,1,0,0,1,1,1,1,2,1,99,2,1,51,3,85,5,NA,2,5,NA,3,0,0,0,Correct,Correct,1,0,0,0.6,0.75,0,Disagree Strongly,Neither,Disagree Strongly,Agree,2016,5,1,4,3
4,4,4,4,1,0,0,0,1,1,4,2,2,6,4,1,70,16,70,5,NA,2,3,NA,5,1,0,4,Incorrect,Correct,0,0,0,0.4,0.75,0.5,Disagree,Disagree,Agree,Agree,2016,4,4,4,4
2,1,2,1,1,1,1,0,1,2,1,1,1,3,5,1,30,26,100,5,NA,4,4,NA,4,0,0,7,Incorrect,Correct,1,1,0,0.8,0.85,0,Agree,Agree Strongly,Disagree,Disagree Strongly,2016,2,2,1,1
3,4,4,4,1,1,0,0,1,2,4,1,2,99,3,1,67,22,60,5,NA,4,2,NA,4,1,1,6,Incorrect,Correct,0,1,0,0.6,0.75,1,Neither,Disagree,Agree,Agree,2016,3,4,4,4
4,4,4,5,0,0,0,1,1,2,3,1,2,5,2,1,66,20,70,5,NA,3,2,NA,5,1,0,5,Correct,Correct,0,1,1,0.4,0.75,0.5,Disagree,Disagree,Agree,Agree Strongly,2016,4,4,5,4
3,4,4,5,1,0,0,1,1,2,4,2,2,3,3,1,32,3,40,3,NA,3,2,NA,3,1,0,7,Correct,Correct,0,1,0,0.6,0.55,0.5,Neither,Disagree,Agree,Agree Strongly,2016,3,4,5,4
4,4,4,2,1,0,0,1,1,2,3,1,3,99,2,1,25,17,50,5,NA,5,5,NA,5,0,0,7,Correct,Correct,0,1,1,0.6,1,0,Disagree,Disagree,Agree,Disagree,2016,4,4,2,4
1,1,1,1,1,1,0,1,1,1,1,2,3,2,5,1,73,17,100,5,NA,5,5,NA,5,0,0,7,Correct,Correct,0,0,0,0.8,1,0,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,1,1,1,1
4,4,4,5,1,1,0,0,0,2,2,1,3,4,2,1,67,22,60,5,NA,5,2,NA,4,1,0,0,Incorrect,Incorrect,0,1,0,0.4,0.8,0.5,Disagree,Disagree,Agree,Agree Strongly,2016,4,4,5,4
4,2,2,4,1,0,0,0,1,2,4,1,1,2,5,1,35,22,50,2,NA,4,2,NA,2,1,0,6,Incorrect,Correct,1,1,0,0.4,0.5,0.5,Disagree,Agree,Disagree,Agree,2016,4,2,4,2
5,5,3,5,1,1,0,1,1,1,2,1,3,7,4,1,69,17,60,1,NA,1,1,NA,5,1,1,2,Correct,Correct,0,0,0,0.8,0.4,1,Disagree Strongly,Disagree Strongly,Neither,Agree Strongly,2016,5,3,5,5
4,2,1,1,1,1,1,1,1,1,3,1,1,2,5,1,67,6,50,5,NA,4,4,NA,3,0,0,7,Correct,Correct,1,0,1,1,0.8,0,Disagree,Agree,Disagree Strongly,Disagree Strongly,2016,4,1,1,2
5,5,5,5,1,0,0,0,1,1,2,1,2,4,3,1,54,21,60,1,NA,1,1,NA,5,1,1,7,Incorrect,Correct,0,0,0,0.4,0.4,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
5,5,3,5,0,0,0,0,0,2,2,1,2,5,3,1,25,9,70,4,NA,4,4,NA,3,1,0,7,Incorrect,Incorrect,0,1,0,0,0.75,0.5,Disagree Strongly,Disagree Strongly,Neither,Agree Strongly,2016,5,3,5,5
5,2,5,5,1,0,0,1,1,1,1,1,2,6,3,1,59,14,85,4,NA,3,4,NA,2,1,1,7,Correct,Correct,0,0,0,0.6,0.65,1,Disagree Strongly,Agree,Agree Strongly,Agree Strongly,2016,5,5,5,2
2,4,1,2,1,1,0,1,1,2,2,1,1,3,4,1,52,26,70,5,NA,4,5,NA,5,1,0,7,Correct,Correct,1,1,0,0.8,0.95,0.5,Agree,Disagree,Disagree Strongly,Disagree,2016,2,1,2,4
5,5,5,5,1,1,0,1,1,1,3,1,3,4,3,1,46,17,40,5,NA,2,4,NA,5,1,1,7,Correct,Correct,0,0,1,0.8,0.8,1,Disagree Strongly,Disagree Strongly,Agree Strongly,Agree Strongly,2016,5,5,5,5
5,5,4,4,1,1,0,1,1,2,3,1,1,2,5,1,61,22,50,2,NA,2,2,NA,3,1,0,6,Correct,Correct,1,1,1,0.8,0.45,0.5,Disagree Strongly,Disagree Strongly,Agree,Agree,2016,5,4,4,5
5,2,4,4,1,0,0,1,0,1,2,1,2,6,3,1,55,26,70,5,NA,4,1,NA,2,1,1,0,Correct,Incorrect,0,0,0,0.4,0.6,1,Disagree Strongly,Agree,Agree,Agree,2016,5,4,4,2
2,2,2,3,1,0,0,1,0,2,3,2,3,3,3,1,24,14,85,5,NA,5,2,NA,4,0,0,7,Correct,Incorrect,0,1,1,0.4,0.8,0,Agree,Agree,Disagree,Neither,2016,2,2,3,2
3,2,1,1,1,1,0,0,1,2,1,1,1,2,4,1,52,19,85,5,NA,4,5,NA,4,0,0,0,Incorrect,Correct,1,1,0,0.6,0.9,0,Neither,Agree,Disagree Strongly,Disagree Strongly,2016,3,1,1,2
4,2,3,4,0,0,0,0,0,1,2,2,3,99,2,1,56,14,40,5,NA,2,2,NA,4,0,0,0,Incorrect,Incorrect,0,0,0,0,0.65,0,Disagree,Agree,Neither,Agree,2016,4,3,4,2
4,4,3,3,0,0,0,0,1,1,1,2,3,4,4,1,31,17,50,5,NA,5,2,NA,4,0,0,7,Incorrect,Correct,0,0,0,0.2,0.8,0,Disagree,Disagree,Neither,Neither,2016,4,3,3,4
2,3,3,3,0,0,0,0,0,2,4,1,2,4,4,1,19,27,85,4,NA,4,2,NA,3,1,1,7,Incorrect,Incorrect,0,1,0,0,0.65,1,Agree,Neither,Neither,Neither,2016,2,3,3,3
1,1,1,1,1,1,0,1,1,1,1,1,1,2,5,1,57,27,100,5,NA,5,5,NA,5,0,0,7,Correct,Correct,1,0,0,0.8,1,0,Agree Strongly,Agree Strongly,Disagree Strongly,Disagree Strongly,2016,1,1,1,1
